mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,split15_train_score,split16_train_score,split17_train_score,split18_train_score,split19_train_score,split20_train_score,split21_train_score,split22_train_score,split23_train_score,split24_train_score,mean_train_score,std_train_score
0.0542255687713623,0.02097489200672829,0.010411109924316406,0.007445729348316607,1.0,1.0,0.01,200,2,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__max_depth': 2, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",-20.129017212202598,-15.17877328394367,-15.34650702731701,-13.524256962459573,-17.966394058361384,-17.78214482378931,-14.997323044416,-15.584131025480495,-14.148331309173452,-18.57450198956882,-10.852939249910685,-17.94725355690674,-17.145100812822307,-17.295692042781408,-19.57545652137875,-13.211466914545662,-14.80724035870869,-19.472651835254023,-15.559851040337803,-19.118738521393922,-17.622510967674266,-15.998055894082052,-17.360793883531613,-18.239806744666236,-16.76298248660835,-16.568076862692592,2.2073414010054218,18,-9.542784818427432,-9.487147324061691,-9.745097017411346,-10.299538854875392,-9.457952735978601,-8.983991821903937,-9.77557670300693,-10.240487532750654,-10.177985839886821,-9.475274533146305,-10.987448490033449,-10.196056069106358,-9.166041914273181,-9.927664286594498,-8.539622551505628,-9.840502131792249,-9.689645555515831,-9.289776227918338,-9.915657112028097,-9.130186869829046,-10.279122556783122,-9.968246892810846,-9.293623762802243,-9.891901204903004,-9.350600342210686,-9.706077325982227,0.5081878551327733
0.08770758628845216,0.04204974543604236,0.013052539825439453,0.011171091575771881,0.7,1.0,1.0,200,3,0.1,0.9,"{'model__subsample': 0.7, 'model__reg_lambda': 1, 'model__reg_alpha': 1, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.9}",-21.74853491199636,-16.063529572501636,-12.608771665990576,-11.712006644434283,-18.518127462822097,-17.705417561995066,-14.737799570375216,-16.706409078362643,-14.758987406514704,-17.769764046752147,-10.47256334214265,-16.593155016048517,-16.53727529532084,-16.047502625594877,-21.57455698363975,-13.640162157617786,-15.46529702141878,-17.965791726627508,-14.381191639034535,-18.813308661228678,-15.59922386211396,-16.5326770193535,-15.50046517407984,-18.811118503611098,-16.147580046524695,-16.25644867984407,2.5957658075257024,9,-3.013160526924912,-3.220343208177353,-3.589251344810781,-3.7843263059622485,-3.555934435827394,-2.9800643148684482,-3.5184057082819264,-3.682532467583061,-3.5560673015914044,-3.1374085558813167,-4.004070003163326,-3.1122438958176644,-3.0505951146133734,-3.55629321048825,-2.7447470483152028,-3.082636229906531,-3.3806108514608453,-3.337109590005049,-3.474840939954691,-3.385118019015073,-3.425547030363354,-3.5324017805427887,-3.727917621586858,-3.0879157485606457,-3.0851242968184387,-3.360986622020837,0.2947481591447246
0.054534778594970704,0.027134112203863907,0.01006964683532715,0.007565737046871758,1.0,0.5,0.1,200,2,0.1,0.9,"{'model__subsample': 1.0, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.1, 'model__n_estimators': 200, 'model__max_depth': 2, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.9}",-20.538880547661453,-16.12188296846561,-16.024933647398857,-13.576909839464095,-19.179524780407284,-18.201562292914353,-15.840783741790846,-16.324083095315153,-14.234840218700075,-18.177259148699154,-10.461050055221387,-19.272240422301728,-16.96909820763741,-16.83542846225837,-20.327734084373457,-13.983858995796373,-15.994311482333794,-19.221543622532046,-17.174285574209907,-19.058816962612248,-16.030902356015265,-16.69396321079187,-17.16806312245534,-18.496132416213573,-16.892079344984303,-16.912006744022158,2.2310809296713168,24,-6.384055279879737,-6.867552044699695,-7.0986629763378986,-7.114290074610079,-6.390039254499208,-5.919989451181083,-7.143409334946266,-7.33815573923346,-7.0049188395981075,-6.522254086388571,-7.375273713215506,-6.930623119658925,-6.107761666010226,-7.142649922206715,-5.78447245826448,-6.2817606866207125,-6.657581304873621,-6.239653811969022,-7.006051792364406,-6.474449180157505,-7.1159869597047,-6.86321447251857,-6.597853995044464,-6.915100683228095,-6.390716178030874,-6.706659081009678,0.43218299682951317
0.13024999618530272,0.07234826674889704,0.009243583679199219,0.0082313280099553,1.0,1.0,0.1,200,5,0.05,0.9,"{'model__subsample': 1.0, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.9}",-21.261466396419546,-15.990108788906603,-13.984355164092063,-13.25986363685468,-17.864238487377502,-18.266682898081942,-15.662707808836357,-15.498944791959984,-14.972101141583764,-17.881745564491332,-11.893751836644853,-17.97068319059943,-16.991912235873034,-17.013068169522523,-20.960641956292978,-12.87523266526967,-17.25968392929746,-18.556591023157175,-14.944202602675253,-18.85152896642052,-15.934182250302175,-15.050963354947275,-16.694170994866166,-18.266164332710865,-15.054102948524019,-16.518363805428287,2.262967615968348,17,-1.76670196726124,-1.7566664998412465,-2.47566962619213,-2.1126187537719283,-2.2736621700945165,-1.6303857236997463,-2.019754598850007,-2.2941280668937427,-2.07922923243524,-2.1680685373033697,-2.590876367200484,-1.6145865078953865,-2.102981960988822,-2.698767404141112,-1.5116280770509614,-1.5252796725070352,-1.555549829992177,-2.0070229187028565,-1.9673097741572987,-2.261046066394122,-2.0907916316529085,-2.4130151822305805,-2.1671363302719433,-1.8437278262096426,-1.7257653316462394,-2.0260948022953893,0.3287614215841825
0.16216113090515136,0.07365275323133272,0.00951242446899414,0.006501351688058697,1.0,1.0,0.01,300,4,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1, 'model__reg_alpha': 0.01, 'model__n_estimators': 300, 'model__max_depth': 4, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",-22.348658831433166,-15.668834416002676,-13.357042450669786,-12.403492827400013,-18.425744540900514,-18.27135513768412,-16.52051800596385,-17.39051747117848,-14.775909080812024,-18.0401425825224,-11.16130992946487,-18.076821298501557,-17.91129964468169,-18.350763410747913,-20.857929389314922,-12.9094773055496,-16.472361029629617,-19.311939088182108,-15.112771290114214,-18.573514943994923,-15.333143720052835,-17.650288864269594,-16.56517603608898,-18.736230841426234,-14.72452100009053,-16.757990525467065,2.577902307431953,22,-0.6440668334620012,-0.780018304497621,-0.963969318887452,-0.7298373908124945,-0.7532774730186498,-0.7798203939759633,-0.8798563800673694,-1.0017363311481389,-0.8803127991549464,-0.5367417568795861,-0.9200130416490119,-0.6822123510250467,-0.80600570926947,-1.083726840348866,-0.43657899474591294,-0.4698080513758005,-0.7358625575605384,-0.4044539532401706,-0.8668186986415517,-0.9476488557912419,-0.6095004855171338,-0.9778226754780648,-0.9872053176364265,-0.6205007352276684,-0.7425191678127414,-0.7696125766889547,0.1826570284593139
0.0825381851196289,0.03736784934194982,0.011941547393798829,0.012942200243612183,0.9,0.5,0.0,300,2,0.01,0.9,"{'model__subsample': 0.9, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0, 'model__n_estimators': 300, 'model__max_depth': 2, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.9}",-21.313103471743357,-18.290976122569738,-16.046673637231688,-13.372716924348376,-17.565194731595223,-18.889648110452164,-15.87149554823873,-16.348988984223933,-14.429325857023137,-19.65755906675284,-11.248680226273828,-17.9839601400302,-18.656677676689732,-18.26892827132274,-20.167371900953174,-13.322327931400816,-16.488703503259654,-19.857924876226278,-16.806400750590882,-20.75279557440777,-17.452963189996424,-15.745450432760672,-18.961436011522334,-18.781648696869095,-16.44187381647169,-17.30891301811818,2.406895737612923,28,-12.58809479747943,-13.40631456918344,-13.614492738377438,-14.154129702123248,-13.323452069816815,-12.822224149164404,-13.506549133469369,-13.557844588115179,-14.306642798636757,-13.058809589142399,-14.5983763580101,-13.596305775305984,-13.32132291404144,-13.400887384146362,-12.168385353820371,-14.180624578304167,-13.411395968639868,-12.859456656643394,-13.343762919182744,-13.286117687172933,-13.488402241818331,-13.699353475087952,-12.95511723381663,-13.096968344798858,-13.647416521468484,-13.415697901910644,0.5271081253376126
0.10607136726379394,0.03576448337136408,0.008404350280761719,0.0054285072529747895,0.8,1.0,0.01,300,4,0.03,0.7,"{'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.01, 'model__n_estimators': 300, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.7}",-20.430853027230736,-16.175955175866278,-13.152587598013472,-11.484103152861953,-16.946799100909317,-18.052206659028116,-14.229093579935247,-14.71789250370379,-13.345401227684908,-17.673337893888622,-9.762475147345734,-16.793295876756655,-16.349009980061844,-17.18195307327972,-20.535558417965923,-13.118741480031183,-15.998087107060746,-17.288345045052733,-14.606301965993584,-18.82982492308235,-15.547436209646534,-15.785565096537272,-16.38937746334793,-17.60557896540772,-15.914988726750368,-15.91659077589771,2.46779963147809,2,-3.3432973373109616,-3.656872931494709,-4.202997466647066,-4.018650437358044,-4.0983717056493525,-3.4321962559025767,-3.8666418879474413,-4.312999127562851,-3.7865732217365156,-3.6098967432726816,-4.194975844077826,-3.8982331726711723,-3.594017451944643,-3.9110884519723035,-3.132525445151701,-3.5859484071955436,-3.723465863076028,-3.7623948792298747,-3.8547929323917938,-3.633264997484474,-3.6981811601459333,-3.970284825588742,-4.040633002120461,-3.699066636010994,-3.552034992917448,-3.7831762070744452,0.2741691493128582
0.04092782974243164,0.013919521383549852,0.007520294189453125,0.002034780841151793,0.7,1.0,1.0,100,3,0.1,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1, 'model__reg_alpha': 1, 'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",-20.50773848150898,-15.459445044632668,-13.020484878656333,-11.110346512277108,-17.68860016404537,-18.411238135500668,-13.744010148490583,-15.12620762821551,-13.895127071415633,-16.939989621665397,-10.494521771048124,-16.4439835281399,-16.712733491004805,-17.854098616629127,-21.224904233524104,-13.67863904537092,-14.417113861339622,-17.214071358392772,-14.200897937992574,-18.545117966118553,-15.248911417838865,-15.83253621686969,-15.804694115344743,-17.796248015122465,-15.326048643939382,-15.867908316203355,2.5134899308272605,1,-5.096941476324754,-5.444317342546594,-6.082720676238998,-5.923424245389543,-5.695165122372177,-5.33579151759447,-5.657331251800946,-5.980732614641869,-5.8149205171890825,-5.492902223248298,-6.20559575974638,-5.826934945240328,-5.8129125879824,-5.838042167877859,-4.618352200007235,-5.201496619050737,-5.642414332479251,-5.409391718605859,-5.814702678411257,-5.68267175521703,-5.711515001645463,-5.747360214079491,-6.367185297052375,-5.3590335557284945,-5.010328346808674,-5.630887366691183,0.381475390501526
0.05321991920471191,0.014613283161504731,0.0069675159454345706,0.0021956718379150543,0.8,0.5,0.0,100,5,0.01,0.7,"{'model__subsample': 0.8, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0, 'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.7}",-22.247349536983513,-19.14507488427885,-18.28377980788598,-13.45596122398602,-18.40075154488547,-20.228834867188517,-16.46780405164064,-17.894542647377335,-16.451087010394854,-20.72714390722622,-13.868263173452718,-19.1323729990936,-18.791403568606107,-19.63361308648881,-20.361083529114154,-15.680026267550332,-17.702085894938318,-20.438790457136413,-16.82449760816374,-21.52559293005963,-18.52777019843856,-16.016960462603652,-19.431238225492322,-20.94211241949965,-17.93621305067322,-18.404574134126346,2.1971308197704293,30,-12.87652622441805,-13.476182036561756,-13.822140889388113,-14.524981730317473,-13.799126453797879,-13.2931209721585,-13.988532104296281,-13.783900226277892,-14.220520109640592,-13.214869258837803,-14.79627239235121,-13.777685865732844,-13.575762466750117,-13.50580314960753,-12.773227515701667,-14.15944400512875,-13.480204567409206,-13.4447856781751,-13.95642802480167,-13.402807520138936,-13.653751155449683,-13.974251477489155,-13.462972405098094,-13.014120402245789,-13.844370605664075,-13.672871489497528,0.4647838587396011
0.058870182037353516,0.01762624402947258,0.008002586364746093,0.005650786411893172,1.0,1.0,0.01,200,3,0.05,0.9,"{'model__subsample': 1.0, 'model__reg_lambda': 1, 'model__reg_alpha': 0.01, 'model__n_estimators': 200, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.9}",-20.373779767375165,-16.76287423461583,-14.274177684826261,-13.379315903547797,-18.463140095493248,-17.47473393712517,-15.22713124545296,-16.13989196121369,-14.640397837092218,-17.511883801561705,-10.292606298645461,-18.609086524966077,-17.67163126735754,-17.071071936435683,-20.562430330541275,-13.652782998684044,-16.524429551229638,-18.296874537481163,-14.86811690305368,-19.803612736770926,-16.605234992798263,-16.352255104801117,-17.092171781296123,-18.152456966972153,-15.822428222138198,-16.624980664859013,2.281069944696699,21,-5.964708708542041,-6.461079779770466,-6.8672321522939255,-7.054788590424161,-6.034634056163561,-5.4930193535388865,-6.540417215025056,-7.111641751991249,-7.096665597757946,-6.281628517437273,-7.381820669408794,-6.49997438660256,-6.067180143269409,-6.798468967619551,-5.349954020126019,-6.351106251964871,-6.114621255148731,-6.131286453023527,-6.744835011639721,-6.29993791703124,-6.721176468358346,-6.743121707329104,-6.322723759397451,-6.407672859559064,-6.35358219368806,-6.4477311114844404,0.47434429001729356
0.14070963859558105,0.04443882955200769,0.009847278594970704,0.009987874705072822,1.0,2.0,0.1,500,3,0.03,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 2, 'model__reg_alpha': 0.1, 'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",-20.290709281406826,-16.31054626742383,-13.625803843564334,-13.136061002063357,-18.422544711598178,-18.575936222929986,-15.412746311178182,-16.066837057279812,-14.773083205278772,-17.109200041571214,-10.778458086413375,-18.74069086014867,-16.943100107504858,-16.89260297120645,-21.14932334695492,-13.408757477154694,-16.225072112891205,-18.58460746490394,-16.100211325444263,-20.452255703392726,-15.300675220909127,-16.839983499761217,-16.918446203389564,-17.75516340834949,-15.328579095222016,-16.60565579311764,2.371408394617397,20,-4.750231269615344,-4.807404251426575,-5.762695777792896,-5.5880634413876,-4.851103548699403,-4.416453864745478,-4.688684910554944,-5.946128168004866,-5.007555340759784,-4.8757602311062485,-5.946095868939415,-5.310121111027424,-4.79234590467497,-5.34961512403175,-4.33007877754139,-4.8982293041603695,-4.901129854229268,-4.7831855785995465,-5.575123830369786,-5.057317658577131,-5.333007871373953,-5.425263417733558,-5.199605606349905,-5.146779136482812,-4.94273969511909,-5.10738878173214,0.4229409823499073
0.11914294242858886,0.0511143720505223,0.012239646911621094,0.013327228572909532,0.8,5.0,0.01,300,3,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5, 'model__reg_alpha': 0.01, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",-21.972346744223568,-16.550262657732414,-14.143727467703417,-12.10837179809832,-18.15344934095416,-17.642649291402126,-14.813720006632028,-15.508600712289832,-13.940138632428491,-17.93762130501501,-11.753246844540687,-17.970248800983118,-17.675764915128028,-16.55229709673328,-21.603985831575667,-13.716772151642832,-16.086656589562924,-18.170652779793144,-13.87063019239291,-18.91536841002885,-14.028359687130791,-17.168548533121747,-16.037881010815614,-17.937347664321482,-16.503841288942045,-16.4304995901277,2.4945771073902643,13,-2.3938636040396433,-2.510937504999131,-3.1443921156151324,-2.8968075903993493,-2.8205799224671075,-2.3765002287272163,-2.721805854302013,-3.056390241114034,-2.6789923535698072,-2.500563633012488,-3.032508646086491,-2.58330329999006,-2.3741679254034493,-2.990709202639817,-2.0799756717531728,-2.3865044867582412,-2.8307268159889634,-2.5542154154188688,-2.940997251645566,-2.7522939829995727,-2.6016500517237575,-2.893074954083306,-3.135731939859669,-2.5474361449642853,-2.4102613556495367,-2.688575607728427,0.27496024137901987
0.05200530052185059,0.007405132949131375,0.007038326263427735,0.001596633242878459,0.8,1.0,0.1,100,5,0.05,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 1, 'model__reg_alpha': 0.1, 'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",-21.40604205351119,-16.15721521956263,-13.08622982880025,-11.335121139962656,-16.75684463434052,-18.047241494241224,-14.580384375110901,-15.239010376644659,-13.631785519611155,-17.295469179305076,-10.685520332304934,-17.45267463122186,-16.187405561209253,-17.244498526401504,-20.717846280643247,-12.843715473322332,-16.149288112293704,-17.94367839337716,-15.202477464955988,-18.127017285817494,-15.761004073422292,-15.024731830128456,-15.937415483230936,-17.502612596581912,-15.15310394958089,-15.978733352623287,2.4595991290944554,3,-3.8288653574037754,-4.1624360185310385,-4.652387307317849,-4.76456254125191,-4.619137794529538,-4.150844907547833,-4.396479406185158,-4.832993139366529,-4.647127705918267,-4.043186117411505,-5.041299840017217,-4.571875983951827,-4.288149327723074,-4.433798608291485,-3.5787119953046815,-4.282451294732556,-4.312650615536855,-4.244077893384953,-4.405731626461568,-4.484821977440915,-4.320017857832132,-4.495500594992008,-4.576205286103098,-4.098947008349524,-4.229416253647693,-4.378467058369321,0.30996041549262965
0.0816865634918213,0.03347932476634833,0.007462186813354492,0.0047438007277369135,0.8,0.5,0.0,300,3,0.05,0.7,"{'model__subsample': 0.8, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.7}",-20.945007039810406,-16.46842861754237,-13.382351404005197,-11.603825761127078,-18.4528487630476,-17.817077428127302,-14.255231364591973,-15.40667119825817,-13.691763137320939,-18.0997753340581,-9.968171769290764,-17.175544438013464,-17.126167071556317,-16.22614045843725,-21.077873644069054,-13.000538589976445,-15.824020286414154,-17.28188605987464,-14.667979000743658,-18.826489494342496,-15.51745720654338,-16.562934950109117,-16.684284638713176,-17.068519986042613,-16.33488948388747,-16.138635085036125,2.532960196556593,6,-3.6656885242931727,-3.694317534067774,-4.492999892377939,-4.1457113067501385,-4.139659954125847,-3.5520834708952376,-4.103356958277876,-4.261487053845232,-4.148585754148557,-3.882324154951414,-4.575027285960612,-3.935061687329802,-3.8296219676378023,-4.250536715740284,-3.2282452326245177,-3.8630495054318286,-4.002759731799366,-3.9687864806668913,-4.180743646929766,-3.997682438742135,-4.059475546752916,-4.101321933984971,-4.176514544687179,-3.7733168844676066,-3.5194985724717545,-3.981914271158425,0.29653611305280725
0.05456741333007813,0.013383654529787393,0.007457723617553711,0.002542939172000117,1.0,5.0,1.0,300,2,0.03,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 5, 'model__reg_alpha': 1, 'model__n_estimators': 300, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",-20.54633982275654,-15.810987317702349,-15.050594917138914,-13.257985246793453,-17.96460667994984,-17.982096473505337,-15.150895073730545,-15.922868708023792,-13.157843618726012,-18.703766483812238,-10.466209698294216,-17.869522223625875,-17.409785640526486,-17.16029539055973,-20.340278766524847,-13.43566950782647,-15.715726231077754,-18.785176567542585,-15.94694941147152,-19.49068435429894,-17.05456169672314,-16.177967273645237,-17.319398585728234,-17.93650196199958,-16.348693291196266,-16.600216197727196,2.3123100458426014,19,-10.159288301045263,-10.805636073351865,-10.954308451474505,-11.48702604401772,-11.002767085961015,-10.256744870969797,-11.105264941219538,-11.38187733514603,-11.410087929404222,-10.52546434737207,-12.12810049156495,-11.028511082030153,-10.545493826729043,-10.760341306823367,-9.54849038223386,-11.362820060307232,-10.621351562788298,-10.569960841329241,-10.906032787148463,-10.26018100222233,-11.149999447016588,-10.946292862820528,-10.414029027174077,-10.733027595159385,-10.921961692973682,-10.83940237393133,0.511793076398336
0.1338740348815918,0.028292335113907423,0.0067007350921630855,0.001361878295077633,1.0,2.0,1.0,300,5,0.01,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 2, 'model__reg_alpha': 1, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.8}",-21.572428005306268,-16.747110844426107,-14.304415271674557,-12.674093221598783,-16.88992192452414,-17.969298387037792,-14.413755439146415,-15.587378591703635,-13.803961163933602,-18.543203523716635,-10.434398178872188,-17.894245280619856,-17.63912856547404,-17.34038480304817,-19.67372588357743,-12.578755290730841,-15.729467350864065,-18.631038102865876,-15.199404471326133,-19.78406127690636,-16.010537598678194,-15.595092244733843,-17.283941406307367,-18.48392720550718,-16.21124984910257,-16.439796955267283,2.4786254582032465,14,-6.536626174536603,-6.75152149956323,-7.810920217546733,-7.891017826187642,-7.391027944022505,-6.576972766721009,-7.536474081796353,-7.803876511572965,-7.422003291205614,-6.859666830431656,-8.664585760760104,-7.463260349256923,-6.975547000100209,-7.299483985130633,-6.08166637309452,-7.236895317043294,-6.595825486436034,-7.374739314580985,-7.172940096009623,-6.78580715867781,-7.113152882291277,-7.400157752686233,-7.180658842403746,-7.1060378834172475,-6.84676002762902,-7.195105014924079,0.5228780719889005
